# trajectory
# s[mm] rx[mm] ry[mm] rz[mm] px[rad] py[rad] pz[rad]
6.8940000000008820e+02 -1.5136100837216460e+01 +0.0000000000000000e+00 +6.8884075744623919e+02 -6.2678483610484462e-02 +0.0000000000000000e+00 +9.9803377081754652e-01
6.8950000000008822e+02 -1.5142368703151705e+01 +0.0000000000000000e+00 +6.8894056082221721e+02 -6.2678834888470106e-02 +0.0000000000000000e+00 +9.9803374875653605e-01
6.8960000000008824e+02 -1.5148636604152966e+01 +0.0000000000000000e+00 +6.8904036419599299e+02 -6.2679184933331494e-02 +0.0000000000000000e+00 +9.9803372677284496e-01
6.8970000000008827e+02 -1.5154904540098316e+01 +0.0000000000000000e+00 +6.8914016756757428e+02 -6.2679533774017152e-02 +0.0000000000000000e+00 +9.9803370486465659e-01
6.8980000000008829e+02 -1.5161172510867836e+01 +0.0000000000000000e+00 +6.8923997093696846e+02 -6.2679881416721608e-02 +0.0000000000000000e+00 +9.9803368303158302e-01
6.8990000000008831e+02 -1.5167440516341729e+01 +0.0000000000000000e+00 +6.8933977430418315e+02 -6.2680227861521567e-02 +0.0000000000000000e+00 +9.9803366127362070e-01
6.9000000000008833e+02 -1.5173708556400213e+01 +0.0000000000000000e+00 +6.8943957766922574e+02 -6.2680573108493759e-02 +0.0000000000000000e+00 +9.9803363959076619e-01
6.9010000000008836e+02 -1.5179976630923504e+01 +0.0000000000000000e+00 +6.8953938103210385e+02 -6.2680917157714885e-02 +0.0000000000000000e+00 +9.9803361798301582e-01
6.9020000000008838e+02 -1.5186244739791833e+01 +0.0000000000000000e+00 +6.8963918439282486e+02 -6.2681260009261663e-02 +0.0000000000000000e+00 +9.9803359645036605e-01
6.9030000000008840e+02 -1.5192512882885437e+01 +0.0000000000000000e+00 +6.8973898775139639e+02 -6.2681601663210795e-02 +0.0000000000000000e+00 +9.9803357499281320e-01
6.9040000000008843e+02 -1.5198781060084558e+01 +0.0000000000000000e+00 +6.8983879110782595e+02 -6.2681942119639011e-02 +0.0000000000000000e+00 +9.9803355361035384e-01
6.9050000000008845e+02 -1.5205049271269450e+01 +0.0000000000000000e+00 +6.8993859446212105e+02 -6.2682281378623014e-02 +0.0000000000000000e+00 +9.9803353230298431e-01
6.9060000000008847e+02 -1.5211317516320371e+01 +0.0000000000000000e+00 +6.9003839781428906e+02 -6.2682619442765597e-02 +0.0000000000000000e+00 +9.9803351107054228e-01
6.9070000000008849e+02 -1.5217585795119255e+01 +0.0000000000000000e+00 +6.9013820116433749e+02 -6.2682956341939683e-02 +0.0000000000000000e+00 +9.9803348991115293e-01
6.9080000000008852e+02 -1.5223854107550164e+01 +0.0000000000000000e+00 +6.9023800451227362e+02 -6.2683292083270239e-02 +0.0000000000000000e+00 +9.9803346882436983e-01
6.9090000000008854e+02 -1.5230122453497316e+01 +0.0000000000000000e+00 +6.9033780785810472e+02 -6.2683626666813930e-02 +0.0000000000000000e+00 +9.9803344781019065e-01
6.9100000000008856e+02 -1.5236390832844936e+01 +0.0000000000000000e+00 +6.9043761120183808e+02 -6.2683960092627444e-02 +0.0000000000000000e+00 +9.9803342686861296e-01
6.9110000000008858e+02 -1.5242659245477252e+01 +0.0000000000000000e+00 +6.9053741454348085e+02 -6.2684292360767460e-02 +0.0000000000000000e+00 +9.9803340599963430e-01
6.9120000000008861e+02 -1.5248927691278501e+01 +0.0000000000000000e+00 +6.9063721788304042e+02 -6.2684623471290654e-02 +0.0000000000000000e+00 +9.9803338520325235e-01
6.9130000000008863e+02 -1.5255196170132924e+01 +0.0000000000000000e+00 +6.9073702122052396e+02 -6.2684953424253703e-02 +0.0000000000000000e+00 +9.9803336447946478e-01
6.9140000000008865e+02 -1.5261464681924769e+01 +0.0000000000000000e+00 +6.9083682455593873e+02 -6.2685282219713298e-02 +0.0000000000000000e+00 +9.9803334382826903e-01
6.9150000000008868e+02 -1.5267733226538287e+01 +0.0000000000000000e+00 +6.9093662788929203e+02 -6.2685609857726102e-02 +0.0000000000000000e+00 +9.9803332324966276e-01
6.9160000000008870e+02 -1.5274001803857734e+01 +0.0000000000000000e+00 +6.9103643122059111e+02 -6.2685936340626330e-02 +0.0000000000000000e+00 +9.9803330274350055e-01
6.9170000000008872e+02 -1.5280270413768912e+01 +0.0000000000000000e+00 +6.9113623454984315e+02 -6.2686261696301857e-02 +0.0000000000000000e+00 +9.9803328230803190e-01
6.9180000000008874e+02 -1.5286539056159667e+01 +0.0000000000000000e+00 +6.9123603787705508e+02 -6.2686585932151165e-02 +0.0000000000000000e+00 +9.9803326194279318e-01
6.9190000000008877e+02 -1.5292807730918017e+01 +0.0000000000000000e+00 +6.9133584120223406e+02 -6.2686909048243422e-02 +0.0000000000000000e+00 +9.9803324164778107e-01
6.9200000000008879e+02 -1.5299076437931992e+01 +0.0000000000000000e+00 +6.9143564452538703e+02 -6.2687231044647809e-02 +0.0000000000000000e+00 +9.9803322142299244e-01
6.9210000000008881e+02 -1.5305345177089626e+01 +0.0000000000000000e+00 +6.9153544784652104e+02 -6.2687551921433521e-02 +0.0000000000000000e+00 +9.9803320126842399e-01
6.9220000000008883e+02 -1.5311613948278961e+01 +0.0000000000000000e+00 +6.9163525116564313e+02 -6.2687871678669738e-02 +0.0000000000000000e+00 +9.9803318118407247e-01
6.9230000000008886e+02 -1.5317882751388044e+01 +0.0000000000000000e+00 +6.9173505448276023e+02 -6.2688190316425640e-02 +0.0000000000000000e+00 +9.9803316116993457e-01
6.9240000000008888e+02 -1.5324151586304932e+01 +0.0000000000000000e+00 +6.9183485779787941e+02 -6.2688507834770424e-02 +0.0000000000000000e+00 +9.9803314122600706e-01
6.9250000000008890e+02 -1.5330420452917688e+01 +0.0000000000000000e+00 +6.9193466111100770e+02 -6.2688824233773255e-02 +0.0000000000000000e+00 +9.9803312135228661e-01
6.9260000000008893e+02 -1.5336689351114378e+01 +0.0000000000000000e+00 +6.9203446442215215e+02 -6.2689139515647030e-02 +0.0000000000000000e+00 +9.9803310154863534e-01
6.9270000000008895e+02 -1.5342958280784559e+01 +0.0000000000000000e+00 +6.9213426773131971e+02 -6.2689453707655968e-02 +0.0000000000000000e+00 +9.9803308181334183e-01
6.9280000000008897e+02 -1.5349227241819847e+01 +0.0000000000000000e+00 +6.9223407103851707e+02 -6.2689766817762629e-02 +0.0000000000000000e+00 +9.9803306214590681e-01
6.9290000000008899e+02 -1.5355496234112051e+01 +0.0000000000000000e+00 +6.9233387434375106e+02 -6.2690078846023678e-02 +0.0000000000000000e+00 +9.9803304254632785e-01
6.9300000000008902e+02 -1.5361765257552992e+01 +0.0000000000000000e+00 +6.9243367764702850e+02 -6.2690389792495763e-02 +0.0000000000000000e+00 +9.9803302301460239e-01
6.9310000000008904e+02 -1.5368034312034494e+01 +0.0000000000000000e+00 +6.9253348094835621e+02 -6.2690699657235532e-02 +0.0000000000000000e+00 +9.9803300355072788e-01
6.9320000000008906e+02 -1.5374303397448385e+01 +0.0000000000000000e+00 +6.9263328424774090e+02 -6.2691008440299650e-02 +0.0000000000000000e+00 +9.9803298415470176e-01
6.9330000000008909e+02 -1.5380572513686500e+01 +0.0000000000000000e+00 +6.9273308754518939e+02 -6.2691316141744766e-02 +0.0000000000000000e+00 +9.9803296482652148e-01
6.9340000000008911e+02 -1.5386841660640682e+01 +0.0000000000000000e+00 +6.9283289084070850e+02 -6.2691622761627541e-02 +0.0000000000000000e+00 +9.9803294556618449e-01
6.9350000000008913e+02 -1.5393110838202777e+01 +0.0000000000000000e+00 +6.9293269413430494e+02 -6.2691928300004626e-02 +0.0000000000000000e+00 +9.9803292637368823e-01
6.9360000000008915e+02 -1.5399380046264636e+01 +0.0000000000000000e+00 +6.9303249742598553e+02 -6.2692232758917096e-02 +0.0000000000000000e+00 +9.9803290724890559e-01
6.9370000000008918e+02 -1.5405649284719519e+01 +0.0000000000000000e+00 +6.9313230071575697e+02 -6.2692536164635687e-02 +0.0000000000000000e+00 +9.9803288819018721e-01
6.9380000000008920e+02 -1.5411918553462735e+01 +0.0000000000000000e+00 +6.9323210400362575e+02 -6.2692838525552949e-02 +0.0000000000000000e+00 +9.9803286919700684e-01
6.9390000000008922e+02 -1.5418187852389805e+01 +0.0000000000000000e+00 +6.9333190728959858e+02 -6.2693139841698040e-02 +0.0000000000000000e+00 +9.9803285026936372e-01
6.9400000000008924e+02 -1.5424457181396251e+01 +0.0000000000000000e+00 +6.9343171057368181e+02 -6.2693440113100116e-02 +0.0000000000000000e+00 +9.9803283140725685e-01
6.9410000000008927e+02 -1.5430726540377602e+01 +0.0000000000000000e+00 +6.9353151385588217e+02 -6.2693739339788321e-02 +0.0000000000000000e+00 +9.9803281261068544e-01
6.9420000000008929e+02 -1.5436995929229386e+01 +0.0000000000000000e+00 +6.9363131713620612e+02 -6.2694037521791812e-02 +0.0000000000000000e+00 +9.9803279387964849e-01
6.9430000000008931e+02 -1.5443265347847138e+01 +0.0000000000000000e+00 +6.9373112041466027e+02 -6.2694334659139733e-02 +0.0000000000000000e+00 +9.9803277521414524e-01
6.9440000000008934e+02 -1.5449534796126393e+01 +0.0000000000000000e+00 +6.9383092369125109e+02 -6.2694630751861241e-02 +0.0000000000000000e+00 +9.9803275661417479e-01
6.9450000000008936e+02 -1.5455804273962690e+01 +0.0000000000000000e+00 +6.9393072696598529e+02 -6.2694925799985493e-02 +0.0000000000000000e+00 +9.9803273807973614e-01
6.9460000000008938e+02 -1.5462073781251570e+01 +0.0000000000000000e+00 +6.9403053023886923e+02 -6.2695219805339958e-02 +0.0000000000000000e+00 +9.9803271961071549e-01
6.9470000000008940e+02 -1.5468343317889888e+01 +0.0000000000000000e+00 +6.9413033350990952e+02 -6.2695512792790661e-02 +0.0000000000000000e+00 +9.9803270120555165e-01
6.9480000000008943e+02 -1.5474612883776489e+01 +0.0000000000000000e+00 +6.9423013677911240e+02 -6.2695804771039143e-02 +0.0000000000000000e+00 +9.9803268286369895e-01
6.9490000000008945e+02 -1.5480882478810457e+01 +0.0000000000000000e+00 +6.9432994004648435e+02 -6.2696095740145161e-02 +0.0000000000000000e+00 +9.9803266458515449e-01
6.9500000000008947e+02 -1.5487152102890882e+01 +0.0000000000000000e+00 +6.9442974331203163e+02 -6.2696385700168500e-02 +0.0000000000000000e+00 +9.9803264636991540e-01
6.9510000000008949e+02 -1.5493421755916856e+01 +0.0000000000000000e+00 +6.9452954657576049e+02 -6.2696674651168904e-02 +0.0000000000000000e+00 +9.9803262821797889e-01
6.9520000000008952e+02 -1.5499691437787483e+01 +0.0000000000000000e+00 +6.9462934983767730e+02 -6.2696962593206160e-02 +0.0000000000000000e+00 +9.9803261012934197e-01
6.9530000000008954e+02 -1.5505961148401868e+01 +0.0000000000000000e+00 +6.9472915309778841e+02 -6.2697249526340024e-02 +0.0000000000000000e+00 +9.9803259210400186e-01
6.9540000000008956e+02 -1.5512230887659124e+01 +0.0000000000000000e+00 +6.9482895635610021e+02 -6.2697535450630282e-02 +0.0000000000000000e+00 +9.9803257414195556e-01
6.9550000000008959e+02 -1.5518500655458368e+01 +0.0000000000000000e+00 +6.9492875961261893e+02 -6.2697820366136692e-02 +0.0000000000000000e+00 +9.9803255624320031e-01
6.9560000000008961e+02 -1.5524770451698727e+01 +0.0000000000000000e+00 +6.9502856286735096e+02 -6.2698104274479624e-02 +0.0000000000000000e+00 +9.9803253840763506e-01
6.9570000000008963e+02 -1.5531040276280500e+01 +0.0000000000000000e+00 +6.9512836612030253e+02 -6.2698387198321326e-02 +0.0000000000000000e+00 +9.9803252063383707e-01
6.9580000000008965e+02 -1.5537310129105862e+01 +0.0000000000000000e+00 +6.9522816937147979e+02 -6.2698669146281652e-02 +0.0000000000000000e+00 +9.9803250292126566e-01
6.9590000000008968e+02 -1.5543580010077228e+01 +0.0000000000000000e+00 +6.9532797262088889e+02 -6.2698950118424940e-02 +0.0000000000000000e+00 +9.9803248526991761e-01
6.9600000000008970e+02 -1.5549849919097021e+01 +0.0000000000000000e+00 +6.9542777586853583e+02 -6.2699230114815513e-02 +0.0000000000000000e+00 +9.9803246767978970e-01
6.9610000000008972e+02 -1.5556119856067667e+01 +0.0000000000000000e+00 +6.9552757911442689e+02 -6.2699509135517695e-02 +0.0000000000000000e+00 +9.9803245015087871e-01
6.9620000000008974e+02 -1.5562389820891603e+01 +0.0000000000000000e+00 +6.9562738235856807e+02 -6.2699787180595809e-02 +0.0000000000000000e+00 +9.9803243268318143e-01
6.9630000000008977e+02 -1.5568659813471267e+01 +0.0000000000000000e+00 +6.9572718560096553e+02 -6.2700064250114179e-02 +0.0000000000000000e+00 +9.9803241527669462e-01
6.9640000000008979e+02 -1.5574929833709110e+01 +0.0000000000000000e+00 +6.9582698884162539e+02 -6.2700340344137129e-02 +0.0000000000000000e+00 +9.9803239793141507e-01
6.9650000000008981e+02 -1.5581199881507581e+01 +0.0000000000000000e+00 +6.9592679208055381e+02 -6.2700615462728995e-02 +0.0000000000000000e+00 +9.9803238064733957e-01
6.9660000000008984e+02 -1.5587469956769143e+01 +0.0000000000000000e+00 +6.9602659531775691e+02 -6.2700889607505639e-02 +0.0000000000000000e+00 +9.9803236342436741e-01
6.9670000000008986e+02 -1.5593740059397463e+01 +0.0000000000000000e+00 +6.9612639855324073e+02 -6.2701162802200047e-02 +0.0000000000000000e+00 +9.9803234626100834e-01
6.9680000000008988e+02 -1.5600010189298237e+01 +0.0000000000000000e+00 +6.9622620178701118e+02 -6.2701435056567320e-02 +0.0000000000000000e+00 +9.9803232915665030e-01
6.9690000000008990e+02 -1.5606280346377433e+01 +0.0000000000000000e+00 +6.9632600501907405e+02 -6.2701706370650895e-02 +0.0000000000000000e+00 +9.9803231211129129e-01
6.9700000000008993e+02 -1.5612550530541025e+01 +0.0000000000000000e+00 +6.9642580824943536e+02 -6.2701976744494237e-02 +0.0000000000000000e+00 +9.9803229512492941e-01
6.9710000000008995e+02 -1.5618820741694991e+01 +0.0000000000000000e+00 +6.9652561147810104e+02 -6.2702246178140769e-02 +0.0000000000000000e+00 +9.9803227819756268e-01
6.9720000000008997e+02 -1.5625090979745314e+01 +0.0000000000000000e+00 +6.9662541470507688e+02 -6.2702514671633958e-02 +0.0000000000000000e+00 +9.9803226132918910e-01
6.9730000000008999e+02 -1.5631361244597981e+01 +0.0000000000000000e+00 +6.9672521793036879e+02 -6.2702782225017240e-02 +0.0000000000000000e+00 +9.9803224451980677e-01
6.9740000000009002e+02 -1.5637631536158983e+01 +0.0000000000000000e+00 +6.9682502115398279e+02 -6.2703048838334066e-02 +0.0000000000000000e+00 +9.9803222776941369e-01
6.9750000000009004e+02 -1.5643901854334315e+01 +0.0000000000000000e+00 +6.9692482437592469e+02 -6.2703314511627889e-02 +0.0000000000000000e+00 +9.9803221107800788e-01
6.9760000000009006e+02 -1.5650172199029976e+01 +0.0000000000000000e+00 +6.9702462759620039e+02 -6.2703579246213947e-02 +0.0000000000000000e+00 +9.9803219444550739e-01
6.9770000000009009e+02 -1.5656442570152995e+01 +0.0000000000000000e+00 +6.9712443081481570e+02 -6.2703843062681064e-02 +0.0000000000000000e+00 +9.9803217787061960e-01
6.9780000000009011e+02 -1.5662712967612212e+01 +0.0000000000000000e+00 +6.9722423403177640e+02 -6.2704105970161100e-02 +0.0000000000000000e+00 +9.9803216135277140e-01
6.9790000000009013e+02 -1.5668983391316729e+01 +0.0000000000000000e+00 +6.9732403724708820e+02 -6.2704367968681354e-02 +0.0000000000000000e+00 +9.9803214489196179e-01
6.9800000000009015e+02 -1.5675253841175651e+01 +0.0000000000000000e+00 +6.9742384046075676e+02 -6.2704629058269096e-02 +0.0000000000000000e+00 +9.9803212848818978e-01
6.9810000000009018e+02 -1.5681524317098086e+01 +0.0000000000000000e+00 +6.9752364367278778e+02 -6.2704889238951622e-02 +0.0000000000000000e+00 +9.9803211214145438e-01
6.9820000000009020e+02 -1.5687794818993146e+01 +0.0000000000000000e+00 +6.9762344688318694e+02 -6.2705148510756203e-02 +0.0000000000000000e+00 +9.9803209585175456e-01
6.9830000000009022e+02 -1.5694065346769943e+01 +0.0000000000000000e+00 +6.9772325009196004e+02 -6.2705406873710137e-02 +0.0000000000000000e+00 +9.9803207961908935e-01
6.9840000000009024e+02 -1.5700335900337594e+01 +0.0000000000000000e+00 +6.9782305329911264e+02 -6.2705664327840721e-02 +0.0000000000000000e+00 +9.9803206344345774e-01
6.9850000000009027e+02 -1.5706606479605218e+01 +0.0000000000000000e+00 +6.9792285650465055e+02 -6.2705920873175225e-02 +0.0000000000000000e+00 +9.9803204732485873e-01
6.9860000000009029e+02 -1.5712877084481937e+01 +0.0000000000000000e+00 +6.9802265970857945e+02 -6.2706176510994208e-02 +0.0000000000000000e+00 +9.9803203126321249e-01
6.9870000000009031e+02 -1.5719147714877929e+01 +0.0000000000000000e+00 +6.9812246291090503e+02 -6.2706431262903872e-02 +0.0000000000000000e+00 +9.9803201525716234e-01
6.9880000000009034e+02 -1.5725418370705333e+01 +0.0000000000000000e+00 +6.9822226611163273e+02 -6.2706685139249096e-02 +0.0000000000000000e+00 +9.9803199930605890e-01
6.9890000000009036e+02 -1.5731689051876595e+01 +0.0000000000000000e+00 +6.9832206931076803e+02 -6.2706938140084240e-02 +0.0000000000000000e+00 +9.9803198340989940e-01
6.9900000000009038e+02 -1.5737959758304168e+01 +0.0000000000000000e+00 +6.9842187250831648e+02 -6.2707190265463675e-02 +0.0000000000000000e+00 +9.9803196756868118e-01
6.9910000000009040e+02 -1.5744230489900508e+01 +0.0000000000000000e+00 +6.9852167570428355e+02 -6.2707441515441775e-02 +0.0000000000000000e+00 +9.9803195178240145e-01
6.9920000000009043e+02 -1.5750501246578077e+01 +0.0000000000000000e+00 +6.9862147889867481e+02 -6.2707691890072928e-02 +0.0000000000000000e+00 +9.9803193605105744e-01
6.9930000000009045e+02 -1.5756772028249346e+01 +0.0000000000000000e+00 +6.9872128209149560e+02 -6.2707941389411492e-02 +0.0000000000000000e+00 +9.9803192037464639e-01
6.9940000000009047e+02 -1.5763042834826786e+01 +0.0000000000000000e+00 +6.9882108528275148e+02 -6.2708190013511841e-02 +0.0000000000000000e+00 +9.9803190475316550e-01
6.9950000000009049e+02 -1.5769313666222876e+01 +0.0000000000000000e+00 +6.9892088847244804e+02 -6.2708437762428362e-02 +0.0000000000000000e+00 +9.9803188918661212e-01
6.9960000000009052e+02 -1.5775584522350101e+01 +0.0000000000000000e+00 +6.9902069166059061e+02 -6.2708684637250545e-02 +0.0000000000000000e+00 +9.9803187367491841e-01
6.9970000000009054e+02 -1.5781855403121863e+01 +0.0000000000000000e+00 +6.9912049484718477e+02 -6.2708930657149123e-02 +0.0000000000000000e+00 +9.9803185821688045e-01
6.9980000000009056e+02 -1.5788126308453361e+01 +0.0000000000000000e+00 +6.9922029803223575e+02 -6.2709175831971289e-02 +0.0000000000000000e+00 +9.9803184281188018e-01
6.9990000000009059e+02 -1.5794397238260089e+01 +0.0000000000000000e+00 +6.9932010121574888e+02 -6.2709420161760274e-02 +0.0000000000000000e+00 +9.9803182745991548e-01
7.0000000000009061e+02 -1.5800668192457547e+01 +0.0000000000000000e+00 +6.9941990439772951e+02 -6.2709663646559319e-02 +0.0000000000000000e+00 +9.9803181216098424e-01
7.0010000000009063e+02 -1.5806939170961236e+01 +0.0000000000000000e+00 +6.9951970757818287e+02 -6.2709906286411654e-02 +0.0000000000000000e+00 +9.9803179691508437e-01
7.0020000000009065e+02 -1.5813210173686665e+01 +0.0000000000000000e+00 +6.9961951075711431e+02 -6.2710148081360509e-02 +0.0000000000000000e+00 +9.9803178172221374e-01
7.0030000000009068e+02 -1.5819481200549346e+01 +0.0000000000000000e+00 +6.9971931393452905e+02 -6.2710389031449140e-02 +0.0000000000000000e+00 +9.9803176658237036e-01
7.0040000000009070e+02 -1.5825752251464793e+01 +0.0000000000000000e+00 +6.9981911711043256e+02 -6.2710629136720764e-02 +0.0000000000000000e+00 +9.9803175149555201e-01
7.0050000000009072e+02 -1.5832023326348530e+01 +0.0000000000000000e+00 +6.9991892028482994e+02 -6.2710868397218622e-02 +0.0000000000000000e+00 +9.9803173646175669e-01
7.0060000000009074e+02 -1.5838294425116079e+01 +0.0000000000000000e+00 +7.0001872345772665e+02 -6.2711106813912398e-02 +0.0000000000000000e+00 +9.9803172148092401e-01
7.0070000000009077e+02 -1.5844565547683835e+01 +0.0000000000000000e+00 +7.0011852662912781e+02 -6.2711344405365826e-02 +0.0000000000000000e+00 +9.9803170655188811e-01
7.0080000000009079e+02 -1.5850836693969985e+01 +0.0000000000000000e+00 +7.0021832979903866e+02 -6.2711581181803575e-02 +0.0000000000000000e+00 +9.9803169167400718e-01
7.0090000000009081e+02 -1.5857107863893029e+01 +0.0000000000000000e+00 +7.0031813296746429e+02 -6.2711817143267387e-02 +0.0000000000000000e+00 +9.9803167684727911e-01
7.0100000000009084e+02 -1.5863379057371473e+01 +0.0000000000000000e+00 +7.0041793613440984e+02 -6.2712052289799008e-02 +0.0000000000000000e+00 +9.9803166207170191e-01
7.0110000000009086e+02 -1.5869650274323826e+01 +0.0000000000000000e+00 +7.0051773929988042e+02 -6.2712286621440183e-02 +0.0000000000000000e+00 +9.9803164734727356e-01
7.0120000000009088e+02 -1.5875921514668599e+01 +0.0000000000000000e+00 +7.0061754246388102e+02 -6.2712520138232655e-02 +0.0000000000000000e+00 +9.9803163267399198e-01
7.0130000000009090e+02 -1.5882192778324312e+01 +0.0000000000000000e+00 +7.0071734562641689e+02 -6.2712752840218183e-02 +0.0000000000000000e+00 +9.9803161805185514e-01
7.0140000000009093e+02 -1.5888464065209483e+01 +0.0000000000000000e+00 +7.0081714878749312e+02 -6.2712984727438512e-02 +0.0000000000000000e+00 +9.9803160348086095e-01
7.0150000000009095e+02 -1.5894735375242641e+01 +0.0000000000000000e+00 +7.0091695194711474e+02 -6.2713215799935385e-02 +0.0000000000000000e+00 +9.9803158896100730e-01
7.0160000000009097e+02 -1.5901006708342315e+01 +0.0000000000000000e+00 +7.0101675510528696e+02 -6.2713446058553515e-02 +0.0000000000000000e+00 +9.9803157449224178e-01
7.0170000000009099e+02 -1.5907278064427837e+01 +0.0000000000000000e+00 +7.0111655826201479e+02 -6.2713675520895101e-02 +0.0000000000000000e+00 +9.9803156007345883e-01
7.0180000000009102e+02 -1.5913549443420298e+01 +0.0000000000000000e+00 +7.0121636141730323e+02 -6.2713904197334566e-02 +0.0000000000000000e+00 +9.9803154570400721e-01
7.0190000000009104e+02 -1.5919820845241109e+01 +0.0000000000000000e+00 +7.0131616457115717e+02 -6.2714132087912128e-02 +0.0000000000000000e+00 +9.9803153138388478e-01
7.0200000000009106e+02 -1.5926092269811686e+01 +0.0000000000000000e+00 +7.0141596772358162e+02 -6.2714359192667990e-02 +0.0000000000000000e+00 +9.9803151711308957e-01
7.0210000000009109e+02 -1.5932363717053450e+01 +0.0000000000000000e+00 +7.0151577087458145e+02 -6.2714585511642357e-02 +0.0000000000000000e+00 +9.9803150289161968e-01
7.0220000000009111e+02 -1.5938635186887824e+01 +0.0000000000000000e+00 +7.0161557402416156e+02 -6.2714811044875446e-02 +0.0000000000000000e+00 +9.9803148871947311e-01
7.0230000000009113e+02 -1.5944906679236235e+01 +0.0000000000000000e+00 +7.0171537717232695e+02 -6.2715035792407475e-02 +0.0000000000000000e+00 +9.9803147459664776e-01
7.0240000000009115e+02 -1.5951178194020116e+01 +0.0000000000000000e+00 +7.0181518031908251e+02 -6.2715259754278649e-02 +0.0000000000000000e+00 +9.9803146052314173e-01
7.0250000000009118e+02 -1.5957449731160903e+01 +0.0000000000000000e+00 +7.0191498346443325e+02 -6.2715482930529184e-02 +0.0000000000000000e+00 +9.9803144649895303e-01
7.0260000000009120e+02 -1.5963721290580036e+01 +0.0000000000000000e+00 +7.0201478660838404e+02 -6.2715705321885945e-02 +0.0000000000000000e+00 +9.9803143252403648e-01
7.0270000000009122e+02 -1.5969992872199697e+01 +0.0000000000000000e+00 +7.0211458975093967e+02 -6.2715926945039122e-02 +0.0000000000000000e+00 +9.9803141859734379e-01
7.0280000000009125e+02 -1.5976264475943788e+01 +0.0000000000000000e+00 +7.0221439289210502e+02 -6.2716147810498113e-02 +0.0000000000000000e+00 +9.9803140471821516e-01
7.0290000000009127e+02 -1.5982536101736542e+01 +0.0000000000000000e+00 +7.0231419603188488e+02 -6.2716367918301652e-02 +0.0000000000000000e+00 +9.9803139088664850e-01
7.0300000000009129e+02 -1.5988807749502195e+01 +0.0000000000000000e+00 +7.0241399917028400e+02 -6.2716587268488444e-02 +0.0000000000000000e+00 +9.9803137710264200e-01
7.0310000000009131e+02 -1.5995079419164988e+01 +0.0000000000000000e+00 +7.0251380230730706e+02 -6.2716805861097222e-02 +0.0000000000000000e+00 +9.9803136336619369e-01
7.0320000000009134e+02 -1.6001351110649164e+01 +0.0000000000000000e+00 +7.0261360544295883e+02 -6.2717023696156449e-02 +0.0000000000000000e+00 +9.9803134967730234e-01
7.0330000000009136e+02 -1.6007622823878961e+01 +0.0000000000000000e+00 +7.0271340857724408e+02 -6.2717240773521435e-02 +0.0000000000000000e+00 +9.9803133603597749e-01
7.0340000000009138e+02 -1.6013894558778610e+01 +0.0000000000000000e+00 +7.0281321171016759e+02 -6.2717457093141332e-02 +0.0000000000000000e+00 +9.9803132244222281e-01
7.0350000000009140e+02 -1.6020166315272334e+01 +0.0000000000000000e+00 +7.0291301484173414e+02 -6.2717672655057122e-02 +0.0000000000000000e+00 +9.9803130889603620e-01
7.0360000000009143e+02 -1.6026438093284366e+01 +0.0000000000000000e+00 +7.0301281797194838e+02 -6.2717887459885172e-02 +0.0000000000000000e+00 +9.9803129539737945e-01
7.0370000000009145e+02 -1.6032709892739621e+01 +0.0000000000000000e+00 +7.0311262110081509e+02 -6.2718101523407996e-02 +0.0000000000000000e+00 +9.9803128194526125e-01
7.0380000000009147e+02 -1.6038981713564691e+01 +0.0000000000000000e+00 +7.0321242422833893e+02 -6.2718314856228641e-02 +0.0000000000000000e+00 +9.9803126853901580e-01
7.0390000000009150e+02 -1.6045253555686511e+01 +0.0000000000000000e+00 +7.0331222735452445e+02 -6.2718527458386686e-02 +0.0000000000000000e+00 +9.9803125517864100e-01
7.0400000000009152e+02 -1.6051525419032014e+01 +0.0000000000000000e+00 +7.0341203047937620e+02 -6.2718739329921669e-02 +0.0000000000000000e+00 +9.9803124186413494e-01
7.0410000000009154e+02 -1.6057797303528140e+01 +0.0000000000000000e+00 +7.0351183360289883e+02 -6.2718950470873155e-02 +0.0000000000000000e+00 +9.9803122859549553e-01
7.0420000000009156e+02 -1.6064069209101834e+01 +0.0000000000000000e+00 +7.0361163672509690e+02 -6.2719160881280711e-02 +0.0000000000000000e+00 +9.9803121537272077e-01
7.0430000000009159e+02 -1.6070341135680046e+01 +0.0000000000000000e+00 +7.0371143984597495e+02 -6.2719370561183888e-02 +0.0000000000000000e+00 +9.9803120219580865e-01
7.0440000000009161e+02 -1.6076613083189724e+01 +0.0000000000000000e+00 +7.0381124296553764e+02 -6.2719579510622250e-02 +0.0000000000000000e+00 +9.9803118906475707e-01
7.0450000000009163e+02 -1.6082885051557824e+01 +0.0000000000000000e+00 +7.0391104608378953e+02 -6.2719787729635351e-02 +0.0000000000000000e+00 +9.9803117597956414e-01
7.0460000000009165e+02 -1.6089157040711306e+01 +0.0000000000000000e+00 +7.0401084920073515e+02 -6.2719995218734281e-02 +0.0000000000000000e+00 +9.9803116294019811e-01
7.0470000000009168e+02 -1.6095429050577756e+01 +0.0000000000000000e+00 +7.0411065231637906e+02 -6.2720201992857105e-02 +0.0000000000000000e+00 +9.9803114994572062e-01
7.0480000000009170e+02 -1.6101701081086404e+01 +0.0000000000000000e+00 +7.0421045543072580e+02 -6.2720408062697214e-02 +0.0000000000000000e+00 +9.9803113699546020e-01
